Pitch,Roll,Yaw,M1,M2,M3,M4,M1A1,M1A2,Control
0.269634357,-0.2511458,0.180957667,2000.180958,2000.180958,2000.180958,2000.180958,6.815519173,7.152088021,01
-0.296930056,0.29150885,-0.033458709,1999.966541,1999.966541,1999.966541,1999.966541,-0.000732508,-0.000768681,01
-0.242548821,-0.591717691,-0.447908614,1999.552091,1999.552091,1999.552091,1999.552091,-6.816310725,-7.152918662,01
0.101888705,-0.088351441,0.442252664,2000.442253,2000.442253,2000.442253,2000.442253,-7.365004296,-7.728708212,01
0.19364733,0.661856999,-0.752526449,1999.247474,1999.247474,1999.247474,1999.247474,-1.142346883,-1.198759075,01
0.022010234,0.384082559,0.327395093,2000.327395,2000.327395,2000.327395,2000.327395,6.130578986,6.433323627,01
0.011117357,0.139880315,0.051534904,2000.051535,2000.051535,2000.051535,2000.051535,7.767078808,8.150638256,01
-0.058173025,-0.390975331,-0.486881478,1999.513119,1999.513119,1999.513119,1999.513119,2.262562194,2.37429366,01
0.018305211,-0.040649252,0.439256718,2000.439257,2000.439257,2000.439257,2000.439257,-5.322143667,-5.584965577,01
-0.293130021,0.508158147,-0.018588283,1999.981412,1999.981412,1999.981412,1999.981412,-8.013695185,-8.409433219,01
0.722363072,-0.100113116,-0.607043952,1999.392956,1999.392956,1999.392956,1999.392956,-3.337492307,-3.502306742,01
-0.135997935,0.0819259,-0.218165561,1999.781834,1999.781834,1999.781834,1999.781834,4.407185607,4.624824402,01
0.475265956,0.24162898,0.534381106,2000.534381,2000.534381,2000.534381,2000.534381,8.099917398,8.499913319,01
0.183271755,0.032193237,-0.046363505,1999.953636,1999.953636,1999.953636,1999.953636,4.345622488,4.56022113,01
-0.144576329,-0.380933697,-0.05693624,1999.943064,1999.943064,1999.943064,1999.943064,-3.404017696,-3.572117336,01
-0.018238566,0.844332662,-0.343441976,1999.656558,1999.656558,1999.656558,1999.656558,-8.024019709,-8.420267596,01
0.111396618,0.460778239,-0.111417594,1999.888582,1999.888582,1999.888582,1999.888582,-5.266775006,-5.526862661,01
-0.088735406,-0.164544653,-0.080324969,1999.919675,1999.919675,1999.919675,1999.919675,2.332718348,2.447914316,01
0.304044976,-0.151321891,-0.340635347,1999.659365,1999.659365,1999.659365,1999.659365,7.787521212,8.17209016,01
0.413967231,-0.47373901,-0.004475526,1999.995524,1999.995524,1999.995524,1999.995524,6.082512987,6.382883999,01
-0.413249573,-0.188902637,-0.063574819,1999.936425,1999.936425,1999.936425,1999.936425,-1.214729627,-1.274716275,01
-0.121773326,-0.213447485,0.209170823,2000.209171,2000.209171,2000.209171,2000.209171,-7.395155424,-7.760348284,01
0.341857529,0.168116699,-0.077587743,1999.922412,1999.922412,1999.922412,1999.922412,-6.776509428,-7.111151869,01
-0.441691499,0.294738653,-0.288521329,1999.711479,1999.711479,1999.711479,1999.711479,0.072428084,0.07600478,01
-0.498181184,0.031190417,0.079677591,2000.079678,2000.079678,2000.079678,2000.079678,6.85477555,7.193282985,01
-0.163091719,-0.25198318,-0.140535546,1999.859464,1999.859464,1999.859464,1999.859464,7.334873988,7.697089987,01
-0.238097686,-0.256220503,0.083339842,2000.08334,2000.08334,2000.08334,2000.08334,1.071323108,1.124227952,01
0.123897205,-0.000183712,0.246578097,2000.246578,2000.246578,2000.246578,2000.246578,-6.177197297,-6.482244077,01
0.127875281,-0.040702417,0.385138091,2000.385138,2000.385138,2000.385138,2000.385138,-7.746430994,-8.128970797,01
-0.353152813,0.565687724,-0.296908493,1999.703092,1999.703092,1999.703092,1999.703092,-2.19363176,-2.301959254,01
-0.46953148,0.119236198,-0.060914932,1999.939085,1999.939085,1999.939085,1999.939085,5.375982398,5.64146301,01
-0.004648183,-0.357450266,-0.093439587,1999.90656,1999.90656,1999.90656,1999.90656,8.002943132,8.3981502,01
-0.003537127,0.015946146,0.120309965,2000.12031,2000.12031,2000.12031,2000.12031,3.272034858,3.433616826,01
-0.020082951,0.204455742,-0.478971693,1999.521028,1999.521028,1999.521028,1999.521028,-4.467167175,-4.687768023,01
-0.325061175,-0.394840037,0.136774794,2000.136775,2000.136775,2000.136775,2000.136775,-8.099276308,-8.499240571,01
0.312514894,0.396418047,-0.272000606,1999.727999,1999.727999,1999.727999,1999.727999,-4.284948156,-4.496550534,01
-0.124801584,0.581974642,0.043397497,2000.043397,2000.043397,2000.043397,2000.043397,3.46894157,3.640247327,01
-0.247235809,-0.491555665,0.003310571,2000.003311,2000.003311,2000.003311,2000.003311,8.033502414,8.430218583,01
-0.320361836,0.21398191,-0.025298955,1999.974701,1999.974701,1999.974701,1999.974701,5.212098187,5.469485752,01
0.079205324,0.238325155,0.41793499,2000.417935,2000.417935,2000.417935,2000.417935,-2.401285077,-2.519867056,01
0.147502207,-0.293369844,0.315822722,2000.315823,2000.315823,2000.315823,2000.315823,-7.806937915,-8.192465713,01
-0.069458709,-0.344468198,-0.011383402,1999.988617,1999.988617,1999.988617,1999.988617,-6.034928038,-6.332949176,01
0.687739901,0.565813047,0.183940922,2000.183941,2000.183941,2000.183941,2000.183941,1.285566846,1.349051628,01
-0.538489129,0.322191685,0.109075723,2000.109076,2000.109076,2000.109076,2000.109076,7.4241175,7.790740587,01
-0.147405606,-0.074977674,-0.424751931,1999.575248,1999.575248,1999.575248,1999.575248,6.736968763,7.069658578,01
0.344377165,-0.01783107,0.182584776,2000.182585,2000.182585,2000.182585,2000.182585,-0.144117986,-0.151234923,01
-0.261025298,-0.349434024,0.523972669,2000.523973,2000.523973,2000.523973,2000.523973,-6.892703323,-7.233083734,01
0.12783952,0.419143557,0.091379834,2000.09138,2000.09138,2000.09138,2000.09138,-7.304169012,-7.664868717,01
-0.297657357,-0.466903132,-0.084511808,1999.915488,1999.915488,1999.915488,1999.915488,-1.000215397,-1.04960875,01
0.29246096,-0.152364758,-0.244642002,1999.755358,1999.755358,1999.755358,1999.755358,6.223331642,6.530656661,01
-0.148182271,-0.09489315,-0.030130731,1999.969869,1999.969869,1999.969869,1999.969869,7.725176269,8.106666456,01
-0.188468254,-0.503471485,0.142415828,2000.142416,2000.142416,2000.142416,2000.142416,2.124529461,2.229444496,01
-0.271719076,-0.53964845,0.198843973,2000.198844,2000.198844,2000.198844,2000.198844,-5.429399936,-5.697518451,01
-0.021007074,-0.01729527,-0.045142787,1999.954857,1999.954857,1999.954857,1999.954857,-7.991564071,-8.38620921,01
0.63288299,0.231775652,0.145879006,2000.145879,2000.145879,2000.145879,2000.145879,-3.206321054,-3.364657896,01
-0.361551449,0.315788575,-0.267791605,1999.732208,1999.732208,1999.732208,1999.732208,4.526798753,4.750344371,01
0.273756417,-0.213534491,0.186918231,2000.186918,2000.186918,2000.186918,2000.186918,8.098000663,8.49790193,01
-0.491983897,-0.036241129,-0.500576397,1999.499424,1999.499424,1999.499424,1999.499424,4.223938109,4.432527646,01
-0.18824902,0.135176313,0.005624098,2000.005624,2000.005624,2000.005624,2000.005624,-3.533593663,-3.708092115,01
-0.301060589,-0.222309604,-0.4408772,1999.559123,1999.559123,1999.559123,1999.559123,-8.042355717,-8.439509086,01
0.190180988,0.505817396,-0.570785201,1999.429215,1999.429215,1999.429215,1999.429215,-5.157013014,-5.411680324,01
-0.33970096,0.062711737,0.325877092,2000.325877,2000.325877,2000.325877,2000.325877,2.469663671,2.591622371,01
-0.235042052,0.085397002,0.015457589,2000.015458,2000.015458,2000.015458,2000.015458,7.825742967,8.212199409,01
0.118634365,-0.039379285,-0.420449484,1999.579551,1999.579551,1999.579551,1999.579551,5.986870269,6.282518184,01
0.61976387,-0.48782241,0.172448413,2000.172448,2000.172448,2000.172448,2000.172448,-1.356303344,-1.423281287,01
-0.535338764,0.359114576,-0.15695401,1999.843046,1999.843046,1999.843046,1999.843046,-7.452497917,-7.820522506,01
-0.534912533,-0.54237424,-0.005774919,1999.994225,1999.994225,1999.994225,1999.994225,-6.696900275,-7.027611399,01
-0.056155227,-0.24506495,0.177685171,2000.177685,2000.177685,2000.177685,2000.177685,0.215796596,0.226453218,01
0.190888211,-0.533303767,0.030298972,2000.030299,2000.030299,2000.030299,2000.030299,6.930091072,7.272317791,01
0.255670759,-0.199735776,0.266589533,2000.26659,2000.26659,2000.26659,2000.26659,7.272891776,7.632046925,01
0.164040179,-0.239305118,-0.537624004,1999.462376,1999.462376,1999.462376,1999.462376,0.929029322,0.974907313,01
-0.115875542,-0.098627637,-0.088174719,1999.911825,1999.911825,1999.911825,1999.911825,-6.268978406,-6.578557587,01
0.3516441,0.148593824,0.713454314,2000.713454,2000.713454,2000.713454,2000.713454,-7.703316298,-8.08372698,01
0.156149889,-0.052928562,0.312938955,2000.312939,2000.312939,2000.312939,2000.312939,-2.055260711,-2.156755067,01
-0.029132699,0.167444098,-0.466947927,1999.533052,1999.533052,1999.533052,1999.533052,5.482392095,5.753127507,01
-0.02609792,-0.006243807,0.376484627,2000.376485,2000.376485,2000.376485,2000.376485,7.979558893,8.373611184,01
0.066108108,-0.008773495,0.426863361,2000.426863,2000.426863,2000.426863,2000.426863,3.140356044,3.295435355,01
0.141744616,-0.241569862,-0.084044732,1999.915955,1999.915955,1999.915955,1999.915955,-4.586075669,-4.812548542,01
0.479414782,-0.512481255,0.197328558,2000.197329,2000.197329,2000.197329,2000.197329,-8.096090562,-8.495897503,01
-0.181933404,-0.050823425,0.110066215,2000.110066,2000.110066,2000.110066,2000.110066,-4.162597129,-4.368157481,01
-0.122257012,0.236084631,0.366611258,2000.366611,2000.366611,2000.366611,2000.366611,3.597968908,3.775646384,01
-0.105139341,0.047758307,-0.190385661,1999.809614,1999.809614,1999.809614,1999.809614,8.050578923,8.448138376,01
-0.231002659,0.263263553,-0.284167718,1999.715832,1999.715832,1999.715832,1999.715832,5.101523804,5.353450906,01
-0.221183111,0.331408682,0.028150519,2000.028151,2000.028151,2000.028151,2000.028151,-2.537848774,-2.663174639,01
-0.12316183,-0.125028925,0.204832618,2000.204833,2000.204833,2000.204833,2000.204833,-7.843934893,-8.231289702,01
0.501450677,-0.162836719,-0.172785651,1999.827214,1999.827214,1999.827214,1999.827214,-5.938343446,-6.231594974,01
0.510196173,-0.076829366,-0.245207766,1999.754792,1999.754792,1999.754792,1999.754792,1.426933579,1.497399435,01
-0.318380356,-0.637990334,0.105392875,2000.105393,2000.105393,2000.105393,2000.105393,7.480294452,7.849691709,01
0.03580125,-0.122464442,-0.152483594,1999.847516,1999.847516,1999.847516,1999.847516,6.656307103,6.985013627,01
-0.773826122,0.220490671,0.205484353,2000.205484,2000.205484,2000.205484,2000.205484,-0.2874583,-0.301653771,01
0.454690323,-0.226240263,0.318749977,2000.31875,2000.31875,2000.31875,2000.31875,-6.966935867,-7.310982083,01
-0.007846105,0.3683416,0.086483751,2000.086484,2000.086484,2000.086484,2000.086484,-7.241044728,-7.598627184,01
-0.138207267,0.088796058,-0.170255705,1999.829744,1999.829744,1999.829744,1999.829744,-0.85777046,-0.900129495,01
0.185957792,0.113170052,-0.037526833,1999.962473,1999.962473,1999.962473,1999.962473,6.314134014,6.625943101,01
-0.094710868,0.399439331,-0.572596013,1999.427404,1999.427404,1999.427404,1999.427404,7.680852794,8.060154166,01
0.636861734,-0.361550467,0.552799962,2000.5528,2000.5528,2000.5528,2000.5528,1.985830938,2.083896663,01
-0.30256093,0.538265703,-0.127321709,1999.872678,1999.872678,1999.872678,1999.872678,-5.534954725,-5.808285822,01
-0.252087492,-0.466387189,-0.368986116,1999.631014,1999.631014,1999.631014,1999.631014,-7.966928539,-8.360357109,01
0.383885254,0.204020643,0.26507757,2000.265078,2000.265078,2000.265078,2000.265078,-3.074144996,-3.225954625,01
-0.002413781,0.160828402,0.305907326,2000.305907,2000.305907,2000.305907,2000.305907,4.644993279,4.874375663,01
0.485389878,-0.127220888,0.337899448,2000.337899,2000.337899,2000.337899,2000.337899,8.093546155,8.493227446,01
-0.036652096,0.389518525,-0.452261096,1999.547739,1999.547739,1999.547739,1999.547739,4.100930021,4.303445084,01
0.149411802,0.026297028,0.274357689,2000.274358,2000.274358,2000.274358,2000.274358,-3.662062262,-3.842904843,01
-0.144662521,0.687810573,-0.093648999,1999.906351,1999.906351,1999.906351,1999.906351,-8.058171389,-8.456105779,01
0.479866519,0.02265619,0.413647623,2000.413648,2000.413648,2000.413648,2000.413648,-5.045634904,-5.29480206,01
-0.816651244,-0.119494667,0.406210345,2000.40621,2000.40621,2000.40621,2000.40621,2.605835043,2.734518255,01
-0.306727241,-0.124280165,0.005119088,2000.005119,2000.005119,2000.005119,2000.005119,7.861512269,8.249735097,01
0.088923006,-0.250768734,-0.14699093,1999.853009,1999.853009,1999.853009,1999.853009,5.88935137,6.180183536,01
0.24556904,0.610271561,0.090559328,2000.090559,2000.090559,2000.090559,2000.090559,-1.497452019,-1.571400266,01
-0.075894065,0.300237897,-0.236822127,1999.763178,1999.763178,1999.763178,1999.763178,-7.507504927,-7.878245911,01
0.151855639,0.212596954,0.244980059,2000.24498,2000.24498,2000.24498,2000.24498,-6.615192428,-6.941868597,01
-0.173951982,0.028073125,0.006737861,2000.006738,2000.006738,2000.006738,2000.006738,0.359097482,0.376830691,01
0.107419613,-0.013292553,-0.055805252,1999.944195,1999.944195,1999.944195,1999.944195,7.003234823,7.349073579,01
-0.204077696,0.431883221,0.60950045,2000.6095,2000.6095,2000.6095,2000.6095,7.208630365,7.564612111,01
0.666992588,0.166636907,-0.03896173,1999.961038,1999.961038,1999.961038,1999.961038,0.786444394,0.825281154,01
-0.005526515,0.089749739,-0.130774336,1999.869226,1999.869226,1999.869226,1999.869226,-6.358794926,-6.67280949,01
0.054423176,0.433671476,0.090166239,2000.090166,2000.090166,2000.090166,2000.090166,-7.657787516,-8.035949863,01
0.055601691,0.289920444,0.08711886,2000.087119,2000.087119,2000.087119,2000.087119,-1.91624558,-2.010874991,01
0.574268406,0.474495718,-0.252776707,1999.747223,1999.747223,1999.747223,1999.747223,5.587083706,5.862989074,01
-0.041815015,-0.430174868,-0.327931891,1999.672068,1999.672068,1999.672068,1999.672068,7.953673998,8.346448023,01
0.082373984,0.238026394,0.272009357,2000.272009,2000.272009,2000.272009,2000.272009,3.007693097,3.156221151,01
-0.581246136,0.598729337,-0.037285487,1999.962715,1999.962715,1999.962715,1999.962715,-4.703546967,-4.935820891,01
-0.604519083,0.081957367,-0.104980842,1999.895019,1999.895019,1999.895019,1999.895019,-8.090367641,-8.489891969,01
-0.094949528,-0.023237301,-0.13006721,1999.869933,1999.869933,1999.869933,1999.869933,-4.038941616,-4.238395523,01
0.681527801,0.066424901,0.062730526,2000.062731,2000.062731,2000.062731,2000.062731,3.725868703,3.90986222,01
-0.191893972,-0.076202033,-0.303115294,1999.696885,1999.696885,1999.696885,1999.696885,8.06513252,8.463410669,01
0.168879673,-0.180350008,-0.457517737,1999.542482,1999.542482,1999.542482,1999.542482,4.989350692,5.235738381,01
0.087145073,0.037191526,0.084817418,2000.084817,2000.084817,2000.084817,2000.084817,-2.673617153,-2.805647629,01
-0.104810799,0.113702928,-0.46797748,1999.532023,1999.532023,1999.532023,1999.532023,-7.878473717,-8.267534148,01
0.187553852,-0.177944532,0.263325968,2000.263326,2000.263326,2000.263326,2000.263326,-5.83989788,-6.128287898,01
-0.509409111,-0.016249054,-0.107797876,1999.892202,1999.892202,1999.892202,1999.892202,1.567853137,1.645277983,01
0.399986513,0.431005955,-0.354288557,1999.645711,1999.645711,1999.645711,1999.645711,7.534127209,7.906182874,01
0.030604611,0.210462491,-0.223641459,1999.776359,1999.776359,1999.776359,1999.776359,6.573559471,6.898179692,01
0.078935086,-0.094367459,-0.03020998,1999.96979,1999.96979,1999.96979,1999.96979,-0.430708529,-0.451978086,01
-0.588716603,-0.046176315,0.318302793,2000.318303,2000.318303,2000.318303,2000.318303,-7.038985094,-7.386589296,01
0.361224986,0.173067565,0.178896003,2000.178896,2000.178896,2000.178896,2000.178896,-7.175651226,-7.530004373,01
-0.148423816,-0.21699948,0.121423562,2000.121424,2000.121424,2000.121424,2000.121424,-0.715056712,-0.750368155,01
0.109651182,0.431789446,0.279799146,2000.279799,2000.279799,2000.279799,2000.279799,6.402957645,6.719153084,01
-0.479750489,-0.100784669,0.139434617,2000.139435,2000.139435,2000.139435,2000.139435,7.634122272,8.011115964,01
-0.040186534,0.054467315,-0.309267674,1999.690732,1999.690732,1999.690732,1999.690732,1.846510089,1.937695772,01
-0.064411683,0.654003816,0.599415665,2000.599416,2000.599416,2000.599416,2000.599416,-5.638774954,-5.917232977,01
-0.048133949,0.052906202,0.063367512,2000.063368,2000.063368,2000.063368,2000.063368,-7.939796309,-8.331885016,01
-0.822512459,-0.132526549,0.026195849,2000.026196,2000.026196,2000.026196,2000.026196,-2.941005554,-3.086240396,01
-0.242460882,0.297244873,0.190426802,2000.190427,2000.190427,2000.190427,2000.190427,4.761732145,4.996879411,01
0.164786019,-0.055318442,-0.232666965,1999.767333,1999.767333,1999.767333,1999.767333,8.086555269,8.485891332,01
-0.141997677,0.138085868,-0.667824376,1999.332176,1999.332176,1999.332176,1999.332176,3.976636772,4.173013897,01
-0.110158887,-0.042113449,0.389103215,2000.389103,2000.389103,2000.389103,2000.389103,-3.789383234,-3.97651327,01
-0.565011399,-0.063598854,0.985738224,2000.985738,2000.985738,2000.985738,2000.985738,-8.07146177,-8.470052475,01
0.305910893,-0.210774982,0.278319449,2000.278319,2000.278319,2000.278319,2000.278319,-4.932675578,-5.176264496,01
-0.139007243,-0.028400278,-0.298947875,1999.701052,1999.701052,1999.701052,1999.701052,2.741189792,2.876557189,01
-0.176498759,0.477462447,0.187707513,2000.187708,2000.187708,2000.187708,2000.187708,7.894817909,8.28468546,01
-0.078992806,-0.44644674,-0.252292339,1999.747708,1999.747708,1999.747708,1999.747708,5.78998685,6.075912126,01
0.301060294,-0.026869792,-0.326369296,1999.673631,1999.673631,1999.673631,1999.673631,-1.638131418,-1.719026796,01
0.209152085,-0.589124137,0.200484206,2000.200484,2000.200484,2000.200484,2000.200484,-7.560159214,-7.93350041,01
0.09536594,0.303637696,-0.21420005,1999.7858,1999.7858,1999.7858,1999.7858,-6.531411495,-6.853950334,01
-0.212622128,0.289265047,0.393511741,2000.393512,2000.393512,2000.393512,2000.393512,0.502285832,0.527090071,01
-0.479379804,0.091266005,-0.137024111,1999.862976,1999.862976,1999.862976,1999.862976,7.074183881,7.423526295,01
0.158605632,-0.141922905,-0.007405257,1999.992595,1999.992595,1999.992595,1999.992595,7.142109894,7.494806679,01
-0.271532398,0.264021225,-0.247579438,1999.752421,1999.752421,1999.752421,1999.752421,0.643613008,0.675396367,01
-0.403723794,0.350048637,-0.30958688,1999.690413,1999.690413,1999.690413,1999.690413,-6.446618709,-6.764970251,01
-0.003911624,0.276600513,-0.059513306,1999.940487,1999.940487,1999.940487,1999.940487,-7.609858916,-7.985654418,01
-0.597538067,0.210866495,-0.080494249,1999.919506,1999.919506,1999.919506,1999.919506,-1.77662993,-1.864364741,01
0.424455554,-0.520648494,0.09309532,2000.093095,2000.093095,2000.093095,2000.093095,5.69002442,5.971013281,01
0.103301334,0.021319479,0.01812392,2000.018124,2000.018124,2000.018124,2000.018124,7.925296559,8.316669229,01
-0.032941109,-0.298222828,0.003669269,2000.003669,2000.003669,2000.003669,2000.003669,2.874087591,3.016017842,01
0.030966935,-0.085192212,-0.147908256,1999.852092,1999.852092,1999.852092,1999.852092,-4.819544254,-5.057546439,01
0.388592269,0.514708302,-0.21139886,1999.788601,1999.788601,1999.788601,1999.788601,-8.082109338,-8.481225849,01
0.26100291,0.209274744,0.261729341,2000.261729,2000.261729,2000.261729,2000.261729,-3.914020369,-4.107305326,01
0.081620986,0.057237699,0.15361559,2000.153616,2000.153616,2000.153616,2000.153616,3.852600877,4.042852772,01
-0.079344013,0.240658069,0.205993108,2000.205993,2000.205993,2000.205993,2000.205993,8.077158644,8.476030676,01
0.000740904,0.095381935,-0.146179695,1999.85382,1999.85382,1999.85382,1999.85382,4.875614004,5.116385065,01
0.084034831,-0.005936485,0.20266003,2000.20266,2000.20266,2000.20266,2000.20266,-2.808547667,-2.947241378,01
-0.087151962,0.126222848,-0.204628618,1999.795371,1999.795371,1999.795371,1999.795371,-7.910543564,-8.301187691,01
0.457882497,-0.298902406,-0.306094284,1999.693906,1999.693906,1999.693906,1999.693906,-5.73962219,-6.023060323,01
-0.003328419,0.040630923,0.131929639,2000.13193,2000.13193,2000.13193,2000.13193,1.708281356,1.792640929,01
-0.220130184,0.081354826,0.116679072,2000.116679,2000.116679,2000.116679,2000.116679,7.585598902,7.960196378,01
0.544850327,0.111980183,0.186218009,2000.186218,2000.186218,2000.186218,2000.186218,6.4887518,6.809183988,01
0.074511363,0.016486551,0.46890917,2000.468909,2000.468909,2000.468909,2000.468909,-0.573823782,-0.602160759,01
-0.110455762,0.494194288,0.496565529,2000.496566,2000.496566,2000.496566,2000.496566,-7.108828425,-7.459881681,01
-0.220204033,0.083611529,-0.538377017,1999.461623,1999.461623,1999.461623,1999.461623,-7.108008998,-7.459021788,01
-0.101992072,0.145643271,-0.443087681,1999.556912,1999.556912,1999.556912,1999.556912,-0.572118879,-0.600371663,01
-0.412310186,0.342098676,0.087521616,2000.087522,2000.087522,2000.087522,2000.087522,6.4897747,6.810257401,01
-0.141593284,0.207687617,0.058660473,2000.05866,2000.05866,2000.05866,2000.05866,7.584999348,7.959567217,01
-0.42181999,0.073235041,-0.357430157,1999.64257,1999.64257,1999.64257,1999.64257,1.706610576,1.790887642,01
-0.055487465,0.086112566,-0.247470435,1999.75253,1999.75253,1999.75253,1999.75253,-5.740828089,-6.024325773,01
0.382651017,-0.042420604,0.534452101,2000.534452,2000.534452,2000.534452,2000.534452,-7.910175884,-8.300801854,01
-0.290926726,0.416002653,0.239789168,2000.239789,2000.239789,2000.239789,2000.239789,-2.806944451,-2.945558992,01
-0.379787211,-0.81722351,-0.077753602,1999.922246,1999.922246,1999.922246,1999.922246,4.876978766,5.117817223,01
0.109905564,0.291646596,-0.363978605,1999.636021,1999.636021,1999.636021,1999.636021,8.077030197,8.475895885,01
0.729072489,-0.173840323,-0.274124659,1999.725875,1999.725875,1999.725875,1999.725875,3.851097314,4.041274959,01
-0.547856511,-0.149763333,-0.438629854,1999.56137,1999.56137,1999.56137,1999.56137,-3.915516679,-4.108875527,01
-0.039022967,0.164049819,0.114635407,2000.114635,2000.114635,2000.114635,2000.114635,-8.082222695,-8.481344803,01
-0.163261187,-0.157863773,0.245845483,2000.245845,2000.245845,2000.245845,2000.245845,-4.818170438,-5.056104781,01
0.273003485,0.44878974,0.325473221,2000.325473,2000.325473,2000.325473,2000.325473,2.875685499,3.01769466,01
0.030552619,-0.387268798,-0.196322813,1999.803677,1999.803677,1999.803677,1999.803677,7.92564945,8.317039547,01
-0.663377158,0.388386293,0.176057956,2000.176058,2000.176058,2000.176058,2000.176058,5.688807848,5.96973663,01
0.371461286,0.180860246,-0.426576916,1999.573423,1999.573423,1999.573423,1999.573423,-1.778297455,-1.866114613,01
0.174102709,-0.015222686,0.175373059,2000.175373,2000.175373,2000.175373,2000.175373,-7.610444278,-7.986268687,01
0.377566733,0.511007949,0.309183941,2000.309184,2000.309184,2000.309184,2000.309184,-6.44558373,-6.763884161,01
0.41656752,0.333004168,0.114557215,2000.114557,2000.114557,2000.114557,2000.114557,0.645316775,0.67718427,01
-0.470744684,-0.22258598,-0.007067485,1999.992933,1999.992933,1999.992933,1999.992933,7.142916012,7.495652606,01
-0.005997643,0.347078179,0.545883711,2000.545884,2000.545884,2000.545884,2000.545884,7.07335121,7.422652504,01
-0.187662579,-0.056937295,-0.3692656,1999.630734,1999.630734,1999.630734,1999.630734,0.500579925,0.525299922,01
-0.006004279,-0.434979488,0.141919539,2000.14192,2000.14192,2000.14192,2000.14192,-6.532422234,-6.855010986,01
-0.12245159,-0.116915365,-0.168092001,1999.831908,1999.831908,1999.831908,1999.831908,-7.559545517,-7.932856407,01
0.06781699,-0.260163535,-0.316772808,1999.683227,1999.683227,1999.683227,1999.683227,-1.636457514,-1.717270231,01
0.552033952,0.368318595,-0.558349167,1999.441651,1999.441651,1999.441651,1999.441651,5.79118198,6.077166275,01
0.10399387,0.145954937,-0.003393563,1999.996606,1999.996606,1999.996606,1999.996606,7.89443547,8.284284135,01
0.326384826,-0.43223052,0.167653732,2000.167654,2000.167654,2000.167654,2000.167654,2.739581395,2.874869365,01
-0.107354043,-0.092104423,0.140267285,2000.140267,2000.140267,2000.140267,2000.140267,-4.93403118,-5.17768704,01
0.115923537,-0.023041174,0.043252087,2000.043252,2000.043252,2000.043252,2000.043252,-8.071318242,-8.469901859,01
0.191471925,0.109514539,-0.022041211,1999.977959,1999.977959,1999.977959,1999.977959,-3.787872536,-3.97492797,01
0.656995045,0.417255918,-0.290682298,1999.709318,1999.709318,1999.709318,1999.709318,3.978125711,4.174576364,01
0.279545551,-0.333513857,0.007865601,2000.007866,2000.007866,2000.007866,2000.007866,8.086653526,8.485994441,01
0.351633931,0.529103732,0.414661133,2000.414661,2000.414661,2000.414661,2000.414661,4.760349382,4.995428364,01
-0.501640914,-0.19343222,0.123370753,2000.123371,2000.123371,2000.123371,2000.123371,-2.94259803,-3.087911513,01
0.539924025,0.032149088,-0.220733488,1999.779267,1999.779267,1999.779267,1999.779267,-7.940134384,-8.332239785,01
-0.129453126,-0.737740454,-0.316209654,1999.68379,1999.68379,1999.68379,1999.68379,-5.637547803,-5.915945225,01
-0.326604215,0.122925617,-0.030171382,1999.969829,1999.969829,1999.969829,1999.969829,1.848174229,1.939442092,01
0.575411975,0.033257832,0.106088009,2000.106088,2000.106088,2000.106088,2000.106088,7.634693398,8.011715294,01
-0.066977929,-0.324991318,-0.211461328,1999.788539,1999.788539,1999.788539,1999.788539,6.401910666,6.718054403,01
-0.065378386,0.000516695,-0.057835158,1999.942165,1999.942165,1999.942165,1999.942165,-0.716759208,-0.752154725,01
-0.338494766,-0.160631414,0.650425734,2000.650426,2000.650426,2000.650426,2000.650426,-7.176443972,-7.530836267,01
-0.593014623,-0.517273447,-0.015052886,1999.984947,1999.984947,1999.984947,1999.984947,-7.038139244,-7.385701676,01
-0.028372975,-0.088986066,-0.32456242,1999.675438,1999.675438,1999.675438,1999.675438,-0.429001753,-0.450187024,01
-0.132430578,-0.118883406,-0.233919555,1999.76608,1999.76608,1999.76608,1999.76608,6.574557971,6.899227501,01
-0.666134061,0.335483474,-0.129578399,1999.870422,1999.870422,1999.870422,1999.870422,7.533499417,7.905524079,01
0.12623746,-0.015012296,0.227220539,2000.227221,2000.227221,2000.227221,2000.227221,1.566176241,1.643518277,01
-0.312532591,-0.459601216,0.050057266,2000.050057,2000.050057,2000.050057,2000.050057,-5.841082148,-6.129530649,01
-0.105650765,-0.174988433,0.002264542,2000.002265,2000.002265,2000.002265,2000.002265,-7.878076548,-8.267117365,01
-0.296897187,0.508943012,-0.087406856,1999.912593,1999.912593,1999.912593,1999.912593,-2.672003701,-2.803954501,01
-0.705120468,-0.139432872,-0.391801449,1999.608199,1999.608199,1999.608199,1999.608199,4.990697026,5.2371512,01
0.011516486,-0.059245746,0.082733579,2000.082734,2000.082734,2000.082734,2000.082734,8.064973923,8.46324424,01
-0.1838778,0.353267179,-0.002012076,1999.997988,1999.997988,1999.997988,1999.997988,3.724350989,3.908269556,01
-0.199000536,0.26868696,-0.180910438,1999.81909,1999.81909,1999.81909,1999.81909,-4.040423069,-4.239950134,01
0.050889238,-0.150795707,0.141224142,2000.141224,2000.141224,2000.141224,2000.141224,-8.09045079,-8.489979224,01
-0.422522265,0.639656404,-0.129562283,1999.870438,1999.870438,1999.870438,1999.870438,-4.702155366,-4.934360569,01
-0.190201205,0.05665537,-0.359728379,1999.640272,1999.640272,1999.640272,1999.640272,3.009280016,3.157886437,01
